Author;AlgorithmID;ModelID;ModelName;Model_Features;Model_Constraints;SystemIteration;AlgorithmIteration;Timeout;InTime;NoError;Time;Size;T-Value;Validity;Valid Conditions;Coverage;ROIC;MSOC;FIMD;ICST;Runtime;Throughput;TotalCreatedBytes;TotalPauseTime;AveragePauseTime
Joshua Sprey;YASA_t2_m1;29;se77x9;1334;4512;2;1;600000;true;true;14859;82;2;1;3102054;1;-1;-1;-1;-1;6.03946;99.33217;1009;0.04033;0.02017
Joshua Sprey;YASA_t2_m1;29;se77x9;1334;4512;3;1;600000;true;true;14220;85;2;1;3102054;1;-1;-1;-1;-1;5.61553;99.36597;1009;0.0356;0.0178
Joshua Sprey;YASA_t2_m1;29;se77x9;1334;4512;4;1;600000;true;true;14752;88;2;1;3102054;1;-1;-1;-1;-1;5.96174;99.4379;1009;0.03351;0.01676
Joshua Sprey;YASA_t2_m1;29;se77x9;1334;4512;5;1;600000;true;true;14643;89;2;1;3102054;1;-1;-1;-1;-1;5.63202;99.39413;1009;0.03412;0.01706
Joshua Sprey;YASA_t2_m1;30;vrc4373;1261;4216;1;1;600000;true;true;13494;71;2;1;2781684;1;-1;-1;-1;-1;6.07587;99.36682;1010;0.03847;0.01924
Joshua Sprey;YASA_t2_m1;30;vrc4373;1261;4216;2;1;600000;true;true;13253;71;2;1;2781684;1;-1;-1;-1;-1;6.13803;99.34532;1010;0.04018;0.02009
Joshua Sprey;YASA_t2_m1;30;vrc4373;1261;4216;3;1;600000;true;true;12337;73;2;1;2781684;1;-1;-1;-1;-1;5.42069;99.3999;1009;0.03253;0.01626
Joshua Sprey;YASA_t2_m1;30;vrc4373;1261;4216;4;1;600000;true;true;12497;69;2;1;2781684;1;-1;-1;-1;-1;5.82724;98.94034;1010;0.06175;0.03087
Joshua Sprey;YASA_t2_m1;30;vrc4373;1261;4216;5;1;600000;true;true;12924;72;2;1;2781684;1;-1;-1;-1;-1;5.76172;99.28621;1010;0.04113;0.02056
Joshua Sprey;YASA_t2_m1;31;iq80310;1272;4308;1;1;600000;true;true;13143;77;2;1;2882900;1;-1;-1;-1;-1;5.83038;99.24403;1009;0.04408;0.02204
Joshua Sprey;YASA_t2_m1;31;iq80310;1272;4308;2;1;600000;true;true;14074;78;2;1;2882900;1;-1;-1;-1;-1;6.13299;99.33127;1009;0.04101;0.02051
Joshua Sprey;YASA_t2_m1;31;iq80310;1272;4308;3;1;600000;true;true;13654;79;2;1;2882900;1;-1;-1;-1;-1;5.93433;99.49778;1010;0.0298;0.0149
Joshua Sprey;YASA_t2_m1;31;iq80310;1272;4308;4;1;600000;true;true;13207;79;2;1;2882900;1;-1;-1;-1;-1;5.84978;99.27301;1009;0.04253;0.02126
Joshua Sprey;YASA_t2_m1;31;iq80310;1272;4308;5;1;600000;true;true;13536;76;2;1;2882900;1;-1;-1;-1;-1;6.18951;99.44893;1010;0.03411;0.01705
Joshua Sprey;YASA_t2_m1;32;mac7100evb;1248;4236;1;1;600000;true;true;12551;74;2;1;2708713;1;-1;-1;-1;-1;5.7776;99.39498;1010;0.03496;0.01748
Joshua Sprey;YASA_t2_m1;32;mac7100evb;1248;4236;2;1;600000;true;true;13094;69;2;1;2708713;1;-1;-1;-1;-1;6.11716;99.44125;1010;0.03418;0.01709
Joshua Sprey;YASA_t2_m1;32;mac7100evb;1248;4236;3;1;600000;true;true;12708;73;2;1;2708713;1;-1;-1;-1;-1;5.93168;99.06524;1010;0.05545;0.02772
Joshua Sprey;YASA_t2_m1;32;mac7100evb;1248;4236;4;1;600000;true;true;12345;66;2;1;2708713;1;-1;-1;-1;-1;5.52149;99.48471;1010;0.02845;0.01423
Joshua Sprey;YASA_t2_m1;32;mac7100evb;1248;4236;5;1;600000;true;true;12874;72;2;1;2708713;1;-1;-1;-1;-1;6.16619;99.38113;1010;0.03816;0.01908
Joshua Sprey;YASA_t2_m1;33;aki3068net;1221;4135;1;1;600000;true;true;13115;72;2;1;2660148;1;-1;-1;-1;-1;6.27496;99.43577;1010;0.03541;0.0177
Joshua Sprey;YASA_t2_m1;33;aki3068net;1221;4135;2;1;600000;true;true;13268;73;2;1;2660148;1;-1;-1;-1;-1;6.41034;99.40086;1010;0.03841;0.0192
Joshua Sprey;YASA_t2_m1;33;aki3068net;1221;4135;3;1;600000;true;true;13107;82;2;1;2660148;1;-1;-1;-1;-1;6.0608;99.29943;1010;0.04246;0.02123
Joshua Sprey;YASA_t2_m1;33;aki3068net;1221;4135;4;1;600000;true;true;13555;76;2;1;2660148;1;-1;-1;-1;-1;5.99318;99.29804;1010;0.04207;0.02103
Joshua Sprey;YASA_t2_m1;33;aki3068net;1221;4135;5;1;600000;true;true;12515;75;2;1;2660148;1;-1;-1;-1;-1;5.85805;98.92664;1010;0.06288;0.03144
Joshua Sprey;YASA_t2_m1;34;eb42;1248;4235;1;1;600000;true;true;12299;72;2;1;2707834;1;-1;-1;-1;-1;5.94188;99.00996;1010;0.05883;0.02941
Joshua Sprey;YASA_t2_m1;34;eb42;1248;4235;2;1;600000;true;true;12868;68;2;1;2707834;1;-1;-1;-1;-1;6.16164;99.43034;1010;0.0351;0.01755
Joshua Sprey;YASA_t2_m1;34;eb42;1248;4235;3;1;600000;true;true;13221;68;2;1;2707834;1;-1;-1;-1;-1;6.05974;99.48294;1010;0.03133;0.01567
Joshua Sprey;YASA_t2_m1;34;eb42;1248;4235;4;1;600000;true;true;13445;75;2;1;2707834;1;-1;-1;-1;-1;6.61866;99.49256;1010;0.03359;0.01679
Joshua Sprey;YASA_t2_m1;34;eb42;1248;4235;5;1;600000;true;true;12898;70;2;1;2707834;1;-1;-1;-1;-1;6.16502;99.25174;1010;0.04613;0.02307
Joshua Sprey;YASA_t2_m1;35;grg;1255;4249;1;1;600000;true;true;12880;73;2;1;2792709;1;-1;-1;-1;-1;5.67168;99.15158;1010;0.04812;0.02406
Joshua Sprey;YASA_t2_m1;35;grg;1255;4249;2;1;600000;true;true;13554;77;2;1;2792709;1;-1;-1;-1;-1;5.94851;99.11849;1010;0.05244;0.02622
Joshua Sprey;YASA_t2_m1;35;grg;1255;4249;3;1;600000;true;true;12620;72;2;1;2792709;1;-1;-1;-1;-1;5.65452;99.3173;1010;0.0386;0.0193
Joshua Sprey;YASA_t2_m1;35;grg;1255;4249;4;1;600000;true;true;13882;78;2;1;2792709;1;-1;-1;-1;-1;6.27533;99.3202;1010;0.04266;0.02133
Joshua Sprey;YASA_t2_m1;35;grg;1255;4249;5;1;600000;true;true;12931;74;2;1;2792709;1;-1;-1;-1;-1;5.80539;99.28625;1010;0.04144;0.02072
Joshua Sprey;YASA_t2_m1;36;refidt334;1277;4271;1;1;600000;true;true;14748;87;2;1;2993143;1;-1;-1;-1;-1;6.24115;99.02215;1009;0.06103;0.03051
Joshua Sprey;YASA_t2_m1;36;refidt334;1277;4271;2;1;600000;true;true;14244;83;2;1;2993143;1;-1;-1;-1;-1;6.12854;98.97162;1009;0.06302;0.03151
Joshua Sprey;YASA_t2_m1;36;refidt334;1277;4271;3;1;600000;true;true;14598;81;2;1;2993143;1;-1;-1;-1;-1;6.02963;99.36103;1009;0.03853;0.01926
Joshua Sprey;YASA_t2_m1;36;refidt334;1277;4271;4;1;600000;true;true;14404;85;2;1;2993143;1;-1;-1;-1;-1;5.95098;98.88376;1009;0.06643;0.03321
Joshua Sprey;YASA_t2_m1;36;refidt334;1277;4271;5;1;600000;true;true;13622;80;2;1;2993143;1;-1;-1;-1;-1;5.5403;99.0761;1009;0.05119;0.02559
Joshua Sprey;YASA_t2_m1;37;calm32_ceb;1187;4010;1;1;600000;true;true;11746;68;2;1;2467193;1;-1;-1;-1;-1;6.04615;99.49624;1010;0.03046;0.01523
Joshua Sprey;YASA_t2_m1;37;calm32_ceb;1187;4010;2;1;600000;true;true;12474;68;2;1;2467193;1;-1;-1;-1;-1;6.41052;99.44697;1010;0.03545;0.01773
Joshua Sprey;YASA_t2_m1;37;calm32_ceb;1187;4010;3;1;600000;true;true;12512;71;2;1;2467193;1;-1;-1;-1;-1;6.82744;99.08341;1010;0.06258;0.03129
Joshua Sprey;YASA_t2_m1;37;calm32_ceb;1187;4010;4;1;600000;true;true;12644;74;2;1;2467193;1;-1;-1;-1;-1;6.45482;99.55091;1010;0.02899;0.01449
Joshua Sprey;YASA_t2_m1;37;calm32_ceb;1187;4010;5;1;600000;true;true;12837;72;2;1;2467193;1;-1;-1;-1;-1;6.70149;99.51002;1010;0.03284;0.01642
Joshua Sprey;YASA_t2_m1;38;phycore;1288;4332;1;1;600000;true;true;13371;68;2;1;2895705;1;-1;-1;-1;-1;6.1431;99.45443;1010;0.03351;0.01676
Joshua Sprey;YASA_t2_m1;38;phycore;1288;4332;2;1;600000;true;true;13253;71;2;1;2895705;1;-1;-1;-1;-1;5.78873;99.52133;1010;0.02771;0.01385
Joshua Sprey;YASA_t2_m1;38;phycore;1288;4332;3;1;600000;true;true;13949;73;2;1;2895705;1;-1;-1;-1;-1;6.07142;99.39018;1010;0.03702;0.01851
Joshua Sprey;YASA_t2_m1;38;phycore;1288;4332;4;1;600000;true;true;13119;74;2;1;2895705;1;-1;-1;-1;-1;5.67543;99.34397;1010;0.03723;0.01862
Joshua Sprey;YASA_t2_m1;38;phycore;1288;4332;5;1;600000;true;true;13241;70;2;1;2895705;1;-1;-1;-1;-1;5.84541;98.96837;1009;0.0603;0.03015
Joshua Sprey;YASA_t2_m1;39;olpch2294;1275;4327;1;1;600000;true;true;13340;69;2;1;2834494;1;-1;-1;-1;-1;6.32754;99.26194;1010;0.0467;0.02335
Joshua Sprey;YASA_t2_m1;39;olpch2294;1275;4327;2;1;600000;true;true;13126;71;2;1;2834494;1;-1;-1;-1;-1;5.72084;99.43494;1010;0.03233;0.01616
Joshua Sprey;YASA_t2_m1;39;olpch2294;1275;4327;3;1;600000;true;true;13366;73;2;1;2834494;1;-1;-1;-1;-1;6.12886;99.38818;1010;0.0375;0.01875
Joshua Sprey;YASA_t2_m1;39;olpch2294;1275;4327;4;1;600000;true;true;13091;73;2;1;2834494;1;-1;-1;-1;-1;6.09281;99.41425;1010;0.03569;0.01784
Joshua Sprey;YASA_t2_m1;39;olpch2294;1275;4327;5;1;600000;true;true;12631;73;2;1;2834494;1;-1;-1;-1;-1;5.59821;99.38299;1010;0.03454;0.01727
Joshua Sprey;YASA_t2_m1;40;cq7750;1282;4300;1;1;600000;true;true;12881;74;2;1;2809772;1;-1;-1;-1;-1;5.56978;99.34272;1009;0.03661;0.0183
Joshua Sprey;YASA_t2_m1;40;cq7750;1282;4300;2;1;600000;true;true;13350;76;2;1;2809772;1;-1;-1;-1;-1;6.03524;99.3523;1010;0.03909;0.01955
Joshua Sprey;YASA_t2_m1;40;cq7750;1282;4300;3;1;600000;true;true;13734;77;2;1;2809772;1;-1;-1;-1;-1;5.82666;99.46864;1009;0.03096;0.01548
Joshua Sprey;YASA_t2_m1;40;cq7750;1282;4300;4;1;600000;true;true;12983;77;2;1;2809772;1;-1;-1;-1;-1;5.39871;99.08495;1010;0.0494;0.0247
Joshua Sprey;YASA_t2_m1;40;cq7750;1282;4300;5;1;600000;true;true;13885;74;2;1;2809772;1;-1;-1;-1;-1;5.85817;99.14438;1009;0.05012;0.02506
Joshua Sprey;YASA_t2_m1;41;sleb;1202;4058;1;1;600000;true;true;12087;72;2;1;2542604;1;-1;-1;-1;-1;6.13537;99.29845;1010;0.04304;0.02152
Joshua Sprey;YASA_t2_m1;41;sleb;1202;4058;2;1;600000;true;true;12100;75;2;1;2542604;1;-1;-1;-1;-1;6.0367;99.45657;1010;0.03281;0.0164
Joshua Sprey;YASA_t2_m1;41;sleb;1202;4058;3;1;600000;true;true;13079;68;2;1;2542604;1;-1;-1;-1;-1;6.75375;99.47003;1011;0.03579;0.0179
Joshua Sprey;YASA_t2_m1;41;sleb;1202;4058;4;1;600000;true;true;12392;72;2;1;2542604;1;-1;-1;-1;-1;6.39251;99.3511;1011;0.04148;0.02074
Joshua Sprey;YASA_t2_m1;41;sleb;1202;4058;5;1;600000;true;true;12347;71;2;1;2542604;1;-1;-1;-1;-1;6.38402;99.35559;1010;0.04114;0.02057
Joshua Sprey;YASA_t2_m1;42;h8max;1216;4118;1;1;600000;true;true;12708;75;2;1;2637014;1;-1;-1;-1;-1;6.18234;99.50495;1010;0.03061;0.0153
Joshua Sprey;YASA_t2_m1;42;h8max;1216;4118;2;1;600000;true;true;13739;74;2;1;2637014;1;-1;-1;-1;-1;6.56434;99.48539;1010;0.03378;0.01689
Joshua Sprey;YASA_t2_m1;42;h8max;1216;4118;3;1;600000;true;true;13260;75;2;1;2637014;1;-1;-1;-1;-1;6.42237;99.47475;1010;0.03373;0.01687
Joshua Sprey;YASA_t2_m1;42;h8max;1216;4118;4;1;600000;true;true;13012;74;2;1;2637014;1;-1;-1;-1;-1;6.89906;99.53579;1010;0.03203;0.01601
Joshua Sprey;YASA_t2_m1;42;h8max;1216;4118;5;1;600000;true;true;13059;75;2;1;2637014;1;-1;-1;-1;-1;6.2962;99.47128;1010;0.03329;0.01664
Joshua Sprey;YASA_t2_m1;43;se7751;1310;4403;1;1;600000;true;true;13765;86;2;1;3013150;1;-1;-1;-1;-1;5.75858;99.38614;1009;0.03535;0.01767
Joshua Sprey;YASA_t2_m1;43;se7751;1310;4403;2;1;600000;true;true;14406;84;2;1;3013150;1;-1;-1;-1;-1;5.6306;99.28378;1009;0.04033;0.02016
Joshua Sprey;YASA_t2_m1;43;se7751;1310;4403;3;1;600000;true;true;13564;85;2;1;3013150;1;-1;-1;-1;-1;5.26936;99.23434;1009;0.04035;0.02017
Joshua Sprey;YASA_t2_m1;43;se7751;1310;4403;4;1;600000;true;true;14440;88;2;1;3013150;1;-1;-1;-1;-1;6.15973;99.42233;1009;0.03558;0.01779
Joshua Sprey;YASA_t2_m1;43;se7751;1310;4403;5;1;600000;true;true;14838;85;2;1;3013150;1;-1;-1;-1;-1;6.21537;99.35999;1009;0.03978;0.01989
Joshua Sprey;YASA_t2_m1;44;malta_mips32_4kc;1246;4205;1;1;600000;true;true;13202;72;2;1;2768807;1;-1;-1;-1;-1;6.0916;99.1574;1010;0.05133;0.02566
Joshua Sprey;YASA_t2_m1;44;malta_mips32_4kc;1246;4205;2;1;600000;true;true;13853;81;2;1;2768807;1;-1;-1;-1;-1;6.05779;99.35974;1010;0.03879;0.01939
Joshua Sprey;YASA_t2_m1;44;malta_mips32_4kc;1246;4205;3;1;600000;true;true;13862;80;2;1;2768807;1;-1;-1;-1;-1;6.39665;99.46852;1010;0.034;0.017
Joshua Sprey;YASA_t2_m1;44;malta_mips32_4kc;1246;4205;4;1;600000;true;true;13577;79;2;1;2768807;1;-1;-1;-1;-1;6.28411;99.39613;1010;0.03795;0.01897
Joshua Sprey;YASA_t2_m1;44;malta_mips32_4kc;1246;4205;5;1;600000;true;true;13021;76;2;1;2768807;1;-1;-1;-1;-1;6.08845;99.44939;1010;0.03352;0.01676
Joshua Sprey;YASA_t2_m1;45;stb;1266;4247;1;1;600000;true;true;13526;71;2;1;2822891;1;-1;-1;-1;-1;6.13857;99.40629;1010;0.03645;0.01822
Joshua Sprey;YASA_t2_m1;45;stb;1266;4247;2;1;600000;true;true;12706;77;2;1;2822891;1;-1;-1;-1;-1;5.73884;99.04934;1010;0.05456;0.02728
Joshua Sprey;YASA_t2_m1;45;stb;1266;4247;3;1;600000;true;true;13525;70;2;1;2822891;1;-1;-1;-1;-1;6.06479;99.43355;1010;0.03435;0.01718
Joshua Sprey;YASA_t2_m1;45;stb;1266;4247;4;1;600000;true;true;12873;70;2;1;2822891;1;-1;-1;-1;-1;5.65738;99.08393;1010;0.05183;0.02591
Joshua Sprey;YASA_t2_m1;45;stb;1266;4247;5;1;600000;true;true;13190;76;2;1;2822891;1;-1;-1;-1;-1;5.90108;99.18695;1010;0.04798;0.02399
Joshua Sprey;YASA_t2_m1;46;sparc_leon;1182;3994;1;1;600000;true;true;12468;67;2;1;2453770;1;-1;-1;-1;-1;6.54123;99.45651;1010;0.03555;0.01778
Joshua Sprey;YASA_t2_m1;46;sparc_leon;1182;3994;2;1;600000;true;true;11895;71;2;1;2453770;1;-1;-1;-1;-1;6.14122;99.34752;1010;0.04007;0.02004
Joshua Sprey;YASA_t2_m1;46;sparc_leon;1182;3994;3;1;600000;true;true;11662;64;2;1;2453770;1;-1;-1;-1;-1;6.04935;99.38035;1011;0.03748;0.01874
Joshua Sprey;YASA_t2_m1;46;sparc_leon;1182;3994;4;1;600000;true;true;11974;69;2;1;2453770;1;-1;-1;-1;-1;6.32052;99.33026;1011;0.04233;0.02117
Joshua Sprey;YASA_t2_m1;46;sparc_leon;1182;3994;5;1;600000;true;true;12716;66;2;1;2453770;1;-1;-1;-1;-1;6.40067;99.24654;1011;0.04823;0.02411
Joshua Sprey;YASA_t2_m1;47;e7t;1281;4304;1;1;600000;true;true;13538;81;2;1;2924233;1;-1;-1;-1;-1;5.87705;99.386;1009;0.03608;0.01804
Joshua Sprey;YASA_t2_m1;47;e7t;1281;4304;2;1;600000;true;true;13659;74;2;1;2924233;1;-1;-1;-1;-1;5.71223;99.40338;1009;0.03408;0.01704
Joshua Sprey;YASA_t2_m1;47;e7t;1281;4304;3;1;600000;true;true;13627;80;2;1;2924233;1;-1;-1;-1;-1;5.62011;99.38155;1009;0.03476;0.01738
Joshua Sprey;YASA_t2_m1;47;e7t;1281;4304;4;1;600000;true;true;14453;82;2;1;2924233;1;-1;-1;-1;-1;5.74229;99.44354;1009;0.03195;0.01598
Joshua Sprey;YASA_t2_m1;47;e7t;1281;4304;5;1;600000;true;true;13190;82;2;1;2924233;1;-1;-1;-1;-1;5.64496;99.13354;1010;0.04891;0.02446
Joshua Sprey;YASA_t2_m1;48;csb281;1247;4209;1;1;600000;true;true;14032;85;2;1;2840174;1;-1;-1;-1;-1;6.34024;99.5477;1009;0.02868;0.01434
Joshua Sprey;YASA_t2_m1;48;csb281;1247;4209;2;1;600000;true;true;13015;78;2;1;2840174;1;-1;-1;-1;-1;5.82066;99.49674;1010;0.02929;0.01465
Joshua Sprey;YASA_t2_m1;48;csb281;1247;4209;3;1;600000;true;true;13426;79;2;1;2840174;1;-1;-1;-1;-1;6.24063;99.4178;1010;0.03633;0.01817
Joshua Sprey;YASA_t2_m1;48;csb281;1247;4209;4;1;600000;true;true;14460;88;2;1;2840174;1;-1;-1;-1;-1;6.1562;99.06272;1009;0.0577;0.02885
Joshua Sprey;YASA_t2_m1;48;csb281;1247;4209;5;1;600000;true;true;13118;83;2;1;2840174;1;-1;-1;-1;-1;5.93381;99.33822;1009;0.03927;0.01963
Joshua Sprey;YASA_t2_m1;49;mb93091;1264;4240;1;1;600000;true;true;13872;74;2;1;2860817;1;-1;-1;-1;-1;6.26505;99.4211;1009;0.03627;0.01813
Joshua Sprey;YASA_t2_m1;49;mb93091;1264;4240;2;1;600000;true;true;14056;76;2;1;2860817;1;-1;-1;-1;-1;6.309;99.52099;1009;0.03022;0.01511
Joshua Sprey;YASA_t2_m1;49;mb93091;1264;4240;3;1;600000;true;true;13470;76;2;1;2860817;1;-1;-1;-1;-1;5.71298;99.3346;1009;0.03801;0.01901
Joshua Sprey;YASA_t2_m1;49;mb93091;1264;4240;4;1;600000;true;true;13219;75;2;1;2860817;1;-1;-1;-1;-1;5.96981;99.45034;1010;0.03281;0.01641
Joshua Sprey;YASA_t2_m1;49;mb93091;1264;4240;5;1;600000;true;true;13390;77;2;1;2860817;1;-1;-1;-1;-1;5.67088;99.21911;1010;0.04428;0.02214
Joshua Sprey;YASA_t2_m1;50;hs7729pci;1313;4443;1;1;600000;true;true;12671;78;2;1;2667429;1;-1;-1;-1;-1;6.17059;99.06902;1010;0.05745;0.02872
Joshua Sprey;YASA_t2_m1;50;hs7729pci;1313;4443;2;1;600000;true;true;12778;81;2;1;2667429;1;-1;-1;-1;-1;5.44402;98.97705;1009;0.05569;0.02784
Joshua Sprey;YASA_t2_m1;50;hs7729pci;1313;4443;3;1;600000;true;true;13957;77;2;1;2667429;1;-1;-1;-1;-1;6.45101;99.09632;1010;0.0583;0.02915
Joshua Sprey;YASA_t2_m1;50;hs7729pci;1313;4443;4;1;600000;true;true;13391;85;2;1;2667429;1;-1;-1;-1;-1;6.2544;99.39654;1010;0.03774;0.01887
Joshua Sprey;YASA_t2_m1;50;hs7729pci;1313;4443;5;1;600000;true;true;12667;78;2;1;2667429;1;-1;-1;-1;-1;6.08857;99.53263;1010;0.02846;0.01423
Joshua Sprey;YASA_t2_m1;51;assabet;1280;4359;1;1;600000;true;true;12824;72;2;1;2796599;1;-1;-1;-1;-1;5.93805;99.22379;1010;0.04609;0.02305
Joshua Sprey;YASA_t2_m1;51;assabet;1280;4359;2;1;600000;true;true;13236;70;2;1;2796599;1;-1;-1;-1;-1;5.73782;99.40675;1010;0.03404;0.01702
Joshua Sprey;YASA_t2_m1;51;assabet;1280;4359;3;1;600000;true;true;12431;69;2;1;2796599;1;-1;-1;-1;-1;5.45505;99.49913;1010;0.02732;0.01366
Joshua Sprey;YASA_t2_m1;51;assabet;1280;4359;4;1;600000;true;true;13002;73;2;1;2796599;1;-1;-1;-1;-1;6.25966;99.43961;1010;0.03508;0.01754
Joshua Sprey;YASA_t2_m1;51;assabet;1280;4359;5;1;600000;true;true;13516;75;2;1;2796599;1;-1;-1;-1;-1;6.19258;99.26067;1010;0.04578;0.02289
Joshua Sprey;YASA_t2_m1;52;cma28x;1218;4117;1;1;600000;true;true;12357;68;2;1;2606512;1;-1;-1;-1;-1;6.04059;99.40637;1010;0.03586;0.01793
Joshua Sprey;YASA_t2_m1;52;cma28x;1218;4117;2;1;600000;true;true;12095;70;2;1;2606512;1;-1;-1;-1;-1;5.83943;99.31906;1010;0.03976;0.01988
Joshua Sprey;YASA_t2_m1;52;cma28x;1218;4117;3;1;600000;true;true;12896;69;2;1;2606512;1;-1;-1;-1;-1;6.31735;99.40677;1010;0.03748;0.01874
Joshua Sprey;YASA_t2_m1;52;cma28x;1218;4117;4;1;600000;true;true;11152;72;2;1;2606512;1;-1;-1;-1;-1;5.53899;99.42939;1010;0.03161;0.0158
Joshua Sprey;YASA_t2_m1;52;cma28x;1218;4117;5;1;600000;true;true;12399;73;2;1;2606512;1;-1;-1;-1;-1;6.21617;99.42241;1010;0.0359;0.01795
Joshua Sprey;YASA_t2_m1;53;edosk2674;1208;4087;1;1;600000;true;true;12718;75;2;1;2600382;1;-1;-1;-1;-1;5.98751;99.50899;1010;0.0294;0.0147
Joshua Sprey;YASA_t2_m1;53;edosk2674;1208;4087;2;1;600000;true;true;12923;76;2;1;2600382;1;-1;-1;-1;-1;6.379;99.13028;1010;0.05548;0.02774
Joshua Sprey;YASA_t2_m1;53;edosk2674;1208;4087;3;1;600000;true;true;12739;78;2;1;2600382;1;-1;-1;-1;-1;6.33416;99.4602;1010;0.03419;0.0171
Joshua Sprey;YASA_t2_m1;53;edosk2674;1208;4087;4;1;600000;true;true;12781;76;2;1;2600382;1;-1;-1;-1;-1;6.11691;99.33817;1010;0.04048;0.02024
Joshua Sprey;YASA_t2_m1;53;edosk2674;1208;4087;5;1;600000;true;true;12952;74;2;1;2600382;1;-1;-1;-1;-1;6.30979;99.2023;1010;0.05033;0.02517
Joshua Sprey;YASA_t2_m1;54;uE250;1263;4283;1;1;600000;true;true;12895;75;2;1;2792880;1;-1;-1;-1;-1;5.81968;99.45112;1010;0.03194;0.01597
Joshua Sprey;YASA_t2_m1;54;uE250;1263;4283;2;1;600000;true;true;12932;76;2;1;2792880;1;-1;-1;-1;-1;6.00342;99.32026;1010;0.04081;0.0204
Joshua Sprey;YASA_t2_m1;54;uE250;1263;4283;3;1;600000;true;true;12912;76;2;1;2792880;1;-1;-1;-1;-1;5.91072;99.08299;1010;0.0542;0.0271
Joshua Sprey;YASA_t2_m1;54;uE250;1263;4283;4;1;600000;true;true;13625;74;2;1;2792880;1;-1;-1;-1;-1;6.09818;99.33412;1010;0.04061;0.0203
Joshua Sprey;YASA_t2_m1;54;uE250;1263;4283;5;1;600000;true;true;12976;78;2;1;2792880;1;-1;-1;-1;-1;5.73418;99.29058;1010;0.04068;0.02034
Joshua Sprey;YASA_t2_m1;55;malta_mips64_5kc;1246;4204;1;1;600000;true;true;12892;78;2;1;2768887;1;-1;-1;-1;-1;5.90663;99.12657;1010;0.05159;0.0258
Joshua Sprey;YASA_t2_m1;55;malta_mips64_5kc;1246;4204;2;1;600000;true;true;13383;79;2;1;2768887;1;-1;-1;-1;-1;5.88478;99.38886;1010;0.03596;0.01798
Joshua Sprey;YASA_t2_m1;55;malta_mips64_5kc;1246;4204;3;1;600000;true;true;13254;74;2;1;2768887;1;-1;-1;-1;-1;6.28925;99.48502;1010;0.03239;0.01619
Joshua Sprey;YASA_t2_m1;55;malta_mips64_5kc;1246;4204;4;1;600000;true;true;12665;78;2;1;2768887;1;-1;-1;-1;-1;5.59956;99.38054;1010;0.03469;0.01734
Joshua Sprey;YASA_t2_m1;55;malta_mips64_5kc;1246;4204;5;1;600000;true;true;13177;76;2;1;2768887;1;-1;-1;-1;-1;6.02599;99.39053;1010;0.03673;0.01836
Joshua Sprey;YASA_t2_m1;56;npwr;1272;4309;1;1;600000;true;true;13852;80;2;1;2883268;1;-1;-1;-1;-1;6.20129;99.42559;1010;0.03562;0.01781
Joshua Sprey;YASA_t2_m1;56;npwr;1272;4309;2;1;600000;true;true;13698;74;2;1;2883268;1;-1;-1;-1;-1;6.09185;99.41177;1010;0.03583;0.01792
Joshua Sprey;YASA_t2_m1;56;npwr;1272;4309;3;1;600000;true;true;13425;78;2;1;2883268;1;-1;-1;-1;-1;5.62568;99.30813;1010;0.03892;0.01946
Joshua Sprey;YASA_t2_m1;56;npwr;1272;4309;4;1;600000;true;true;12659;75;2;1;2883268;1;-1;-1;-1;-1;5.54017;99.41568;1009;0.03237;0.01619
Joshua Sprey;YASA_t2_m1;56;npwr;1272;4309;5;1;600000;true;true;12760;78;2;1;2883268;1;-1;-1;-1;-1;5.51176;99.28041;1010;0.03966;0.01983
Joshua Sprey;YASA_t2_m1;57;lpcmt;1263;4281;1;1;600000;true;true;12697;72;2;1;2777736;1;-1;-1;-1;-1;6.06776;99.34956;1010;0.03947;0.01973
Joshua Sprey;YASA_t2_m1;57;lpcmt;1263;4281;2;1;600000;true;true;12711;70;2;1;2777736;1;-1;-1;-1;-1;5.68747;99.33396;1010;0.03788;0.01894
Joshua Sprey;YASA_t2_m1;57;lpcmt;1263;4281;3;1;600000;true;true;13186;72;2;1;2777736;1;-1;-1;-1;-1;6.18214;99.33912;1010;0.04086;0.02043
Joshua Sprey;YASA_t2_m1;57;lpcmt;1263;4281;4;1;600000;true;true;12698;70;2;1;2777736;1;-1;-1;-1;-1;5.98096;99.43681;1010;0.03368;0.01684
Joshua Sprey;YASA_t2_m1;57;lpcmt;1263;4281;5;1;600000;true;true;13220;69;2;1;2777736;1;-1;-1;-1;-1;6.15767;99.16601;1010;0.05135;0.02568
Joshua Sprey;YASA_t2_m1;58;sa1100mm;1236;4200;1;1;600000;true;true;12639;71;2;1;2652529;1;-1;-1;-1;-1;6.45871;99.46401;1010;0.03462;0.01731
Joshua Sprey;YASA_t2_m1;58;sa1100mm;1236;4200;2;1;600000;true;true;12818;67;2;1;2652529;1;-1;-1;-1;-1;6.36482;99.43715;1010;0.03582;0.01791
Joshua Sprey;YASA_t2_m1;58;sa1100mm;1236;4200;3;1;600000;true;true;11963;72;2;1;2652529;1;-1;-1;-1;-1;5.73045;99.3377;1010;0.03795;0.01898
Joshua Sprey;YASA_t2_m1;58;sa1100mm;1236;4200;4;1;600000;true;true;13012;72;2;1;2652529;1;-1;-1;-1;-1;6.26806;99.27291;1010;0.04557;0.02279
